['transaction generate', 'last transaction', 'last transaction generate', 'transaction generate qr', 'see your balance', 'be a problem', 'last transaction generate qr', 'see my last transaction']	[0, 1, 0, 0, 1, 0, 0, 1]
['app freeze', 'load app', 'update app', 'app freeze screen', 'load app freeze', 'load many complain']	[0, 1, 0, 0, 0, 0]
['end user', 'end user agreement', 'get a copy']	[0, 1, 0]
['zero i', 'compromise i', 'wish i', 'be compromise i', 'hold from number', 'get ahold of anyone']	[0, 0, 0, 0, 0, 0]
[]	[]
['everytime i', 'update this app']	[0, 0]
[]	[]
['mail counter', 'go look', 'new layout', 'design and functionality']	[0]
['friend s', 'old feature', 'friend s activity']	[0, 0, 1]
['sponsor story', 'irritating i', 'enough ad', 'story and accont', 'have enough ad', 'ad from blogger']	[0, 0, 0, 0, 0, 0]
['remove account', 'remove account option', 'sign out option', 'be no sign']	[1, 1, 1, 0]
['zoom button', 'check mail', 'new email', 'massive zoom button', 'detail each time']	[0, 1, 1, 0, 0]
['card transaction']	[1]
['login i', 'password ang login']	[0, 0]
['screen flicker']	[0]
['account waste', 'make change', 'empty apology', 'message customer service', 'waste of time']	[0, 1, 0, 0, 0]
['rate number', 'use outlook', 'dark mode', 'oreo and i', 'rate number star', 'make dark mode', 'use this app', 'app and rate number']	[0, 0, 1, 0, 0, 1, 0, 0]
['android q.', 'work on android q.']	[0, 0]
['app update', 'uninstalle reinstall', 'same result', 'login screen i']	[0, 0, 0, 0]
['verification code', 'make an account']	[1, 1]
['way i', 'portal reset', 'portal reset password', 'reset my password', 'be no way']	[0, 0, 1, 1, 0]
['much error']	[0]
['appname business', 'email sick', 'open my appname']	[0, 0, 1]
[]	[]
['email app', 'login detail', 'login detail twice', 'detail twice everytime', 'enter login detail', 'app on android', 'use this app', 'login detail twice everytime']	[0, 0, 1, 0, 1, 0, 0, 0]
['see everything', 'use a pc']	[0, 0]
['update f.', 'love appname', 'late update', 'late update f.', 'test your app']	[0, 0, 0, 0, 0]
['good app', 'show send message']	[0, 1]
[]	[]
['teller lie', 'terrible app', 'say your money', 'account with appname', 'there a piece']	[0]
['everytime i', 'be raise', 'raise the volume']	[0, 0, 1]
['email return', 'mean wow', 'delete email', 'delete email return', 'length email etc', 'see moderate length', 'be a deal', 'moderate length email etc']	[0, 0, 0, 0, 0, 0, 0, 0]
[]	[]
['phone glitch', 'open receive', 'open receive notification', 'make my phone']	[1, 0, 1, 1]
['brokerage account', 'trade i', 'poor brokerage', 'appname brokerage account', 'use appname brokerage']	[0, 1, 0, 0, 0]
['update i', 'compose mail', 'recent update', 'recent update i']	[0, 1, 0, 0]
['update i', 'have my notification', 'recieve an email']	[0, 1, 0]
['do anything']	[0]
['phone software', 'late version', 'tablet and phone', 'check my mail', 'version of tablet', 'tablet and phone software']	[0]
['everytime i', 'happen everytime', 'happen everytime i', 'click an email']	[0, 0, 0, 1]
['night mode', 'think night', 'think night mode']	[1, 0, 1]
['open app', 'new theme']	[0, 1]
['email app', 'use image', 'image in signature', 'use image in signature']	[0, 1, 1, 1]
['take forever', 'correct asap', 'need correct asap']	[0, 0, 0]
['few day', 'day after update']	[0, 0]
['way email', 'same person', 'specific order i', 'hate the way']	[0]
['march start', 'add snap']	[0, 1]
['week insta', 'take forever', 'few week', 'few week insta', 'connection s perfect', 'fix your app', 'beem screwy message']	[0, 0, 0, 0, 0, 0, 1]
[]	[]
['location tag']	[1]
['appname i', 'frustrating i', 'say wrong number', 'account in appname', 'login my other account']	[0, 0, 0, 0, 1]
['music feature']	[1]
['connection please', 'take year', 'wifi connection', 'wifi connection please']	[0, 0, 0, 0]
['number i', 'open file', 'much money', 'android number i', 'give a damn']	[0, 1, 0, 0, 0]
['number junk', 'number junk mail']	[0]
['phone nr', 'give error', 'sms yeah', 'refresh my feed']	[0, 0, 0, 1]
['confirmation page', 'easy way', 'record of receipt', 'take a screenshot']	[0, 0, 1, 0]
['fingerprint login', 'bad fingerprint', 'bad fingerprint login']	[1, 0, 1]
['few hour', 'update the app']	[0, 1]
['see message', 'email client', 'send a message']	[1, 0, 0]
['speed hell', 'poor speed', 'poor speed hell']	[0]
['easy way']	[0]
['mail option', 'make an delete']	[1, 0]
['star rating', 'star rating edit', 'interrupt my usage', 'request a rating']	[0]
['post anything', 'day of use']	[0]
['user name', 'exist user', 'name and password', 'exist user name', 'accept exist user', 'password on android']	[0, 0, 0, 0, 1, 1]
['download any attachment']	[1]
['moto z2', 'have resort', 'few month', 'few month i', 'moto z2 force', 'have the moto']	[0, 0, 0, 0, 0, 0]
['prepaid phone', 'update i', 'load my prepaid', 'use the app']	[0]
['please fix', 'transfer money', 'enrolled account', 'say my version']	[0]
['star stay', 'random account', 'irrelevant content', 'basus and i', 'i share stuff', 'star stay cuz', 'put irrelevant content', 'have random account', 'account and group i']	[0, 0, 0, 0, 0, 0, 0, 0, 0]
['be work', 'work for month', 'be work for month']	[0, 0, 0]
['appname account', 'i forget', 'password and recovery', 'i forget password', 'recovery mail i', 'password and recovery mail']	[1, 0, 0, 0, 0, 0]
['new update']	[0]
['need an update']	[0]
['time i', 'new update', 'new update i', 'use the app']	[0]
['map i', 'disable map', 'disable map i', 'let me disable map']	[0, 1, 1, 1]
['access i', 're install', 'internet connection problem']	[1, 0, 1]
['option mess', 'printing option', 'laughable group', 'option link application', 'use your brain', 'printing option mess', 'group of developer', 'activate the finger']	[0, 1, 0, 0, 0, 0, 0, 0]
['number number', 'august number', 'august number number', 'have a problem']	[0, 0, 0, 0]
['screen try', 'appname mail', 'white screen try']	[0]
['star jct', 'oops something', 'irritating message', 'star jct coz', 'put my password', 'go wrong try', 'password while sign']	[0, 0, 0, 0, 0, 0, 0]
['share photo', 'content i', 'course ad load', 'post for community', 'have a post']	[1, 0, 0, 0, 0]
['be the problem']	[0]
['open the app']	[1]
['online payment', 'get online defeat', 'pay all i']	[0, 0, 0]
[]	[]
['update i']	[0]
['mail color', 'unread mail', 'unread mail color', 'read and unread']	[1, 0, 1, 0]
['nothing i', 'do nothing', 'do nothing i', 'recieve any email']	[0, 0, 0, 1]
[]	[]
['app appname', 'website get', 'i call appname', 'reset my password', 'have lose count', 'kind of security']	[0]
['email please', 'delete email', 'great app', 'delete email please']	[0, 1, 0, 1]
['transfer money', 'other bank']	[1, 1]
['application appname', 'app and device', 'say every time']	[0, 0, 0]
['multiple select', 'select and delete', 'be no option']	[1, 1, 0]
['photo i', 'white page']	[0, 0]
[]	[]
['nothing but lag']	[0]
['online banking', '100th time', 'online banking work', 'link my online', 'reset the password']	[0, 0, 0, 1, 0]
['brother try', 'love appname', 'much space', 'media and gyme', 'much space i', 'be my brother', 'media and gyme app']	[0]
['i try']	[0]
['app store', 'google app', 'google app store', 'security purpose please', 'store for security', 'reinstall the app']	[0]
['downgrade version', 'be downgrade version', 'be an improvement']	[0]
['offline and need']	[0]
['switch account', 'dear appname', 'account without log', 'switch account without log']	[1, 0, 0, 1]
['garbage i', 'hot garbage', 'password and try', 'hot garbage i', 'reset my password', 'be a load']	[0, 0, 0, 0, 0, 0]
['terrible i']	[0]
['consise instruction']	[0]
['storage email', 'remove content', 'many thing', 'privacy or control', 'app permission hahaha', 'storage email people', 'read confidentail information']	[0, 0, 0, 0, 0, 0, 0]
['sin i', 'app suck', 'have sin i']	[0]
['app everytime', 'do i', 'other way', 'app everytime i', 'secure our account', 'waste of time', 'reinstall the app']	[0, 0, 0, 0, 1, 0, 0]
['ceo i']	[0]
['i guess', 'manual option', 'process my request', 'option in birthday']	[0, 0, 0, 0]
['fingerprint sign', 'i try', 'sign in i', 'get an error']	[0, 0, 0, 0]
[]	[]
['app i', 'get return', 'many month', 'update my residency', 'piece of mail']	[0, 0, 0, 0, 0]
['hour consume', 'keep say', 'new email']	[0]
['email signature', 'proper email', 'proper email signature', 'email signature option', 'appname for android', 'proper email signature option']	[0, 0, 0, 1, 0, 1]
[]	[]
['be try', 'good app', 'keep my streak', 'take a picture']	[0, 0, 0, 0]
['hell i', 'get my appname']	[0, 1]
['password i', 'correct password', 'correct password i', 'login pa rin', 'reset the password', 'invalid login pa rin', 'use for several year']	[0]
['stop work', 'have stop work', 'dms from anyone', 'receive dms from anyone']	[0, 0, 1, 1]
['error i', 'amazing application', 'application but i', 'have an error']	[0, 0, 0, 0]
['username or password', 'type my username', 'make a payment']	[1, 1, 1]
['everytime i', 'keep shut', 'constant closing', 'use cause i', 'change the unreliability']	[0, 0, 0, 0, 0]
['have time', 'stupid game']	[0]
[]	[]
['app alwys', 'stupid app', 'stupid app alwys', 'resigter stupid app']	[0, 1, 0, 1]
['app till', 'i check', 'last night', 'morning app state', 'see it line', 'pending last night', 'morning after pay', 'have no problem', 'pending from last night']	[0]
['upload picture', 'close the app']	[1, 0]
['account i', 'online account', 'online account i']	[0]
['fingerprint sign', 'be number', 'deactivate fingerprint', 'discover and wells', 'deactivate fingerprint sign', 'be number time', 'fargo be number', 'sign in discover']	[1, 0, 0, 0, 0, 0, 0, 0]
[]	[]
['week i', 'be work', 'several week', 'update or fix', 'several week i', 'uninstalle and reinstall']	[0]
['white pop', 'update my app', 'screen appear block', 'offer no method', 'be like groundhog day']	[1, 0, 0, 0, 0]
['update use', 'frequent update', 'frequent update use', 'space consider change', 'require frequent update', 'additional space consider change']	[0]
['food picture', 'slimme world', 'account and picture', 'slimme world account', 'be my food', 'post any picture']	[1, 0, 1, 0, 0, 1]
['send email', 'double send', 'double send email', 'send email samsung', 'note android mix', 'double send email samsung']	[1, 0, 0, 1, 0, 0]
['appname account', 'show email', 'good app', 'non google account', 'appname account work']	[1, 1, 0, 1, 0]
['app i', 'try reinstall', 'receive notification', 'stop receive notification']	[0, 0, 1, 0]
['appname hang', 'nokia number', 'nokia number i', 'phone everytime i', 'get new phone', 'restart the phone']	[0, 0, 0, 0, 0, 0]
['ok i', 'constant download', 'constant download i', 'get my account', 'use the appname']	[0, 0, 0, 0, 0]
['error yesterday', 'be lock', 'first time', 'yesterday and today', 'first time log', 'mrn provider please', 'input my password', 'log in attempt', 'send a codepin', 'exceed log in attempt', 'be my first time']	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]
['account use']	[0]
['send prompt']	[0]
['app and i', 'send a message']	[0, 1]
['improve appname']	[0]
['number conceivable', 'allow pedophile', 'low number', 'low number conceivable', 'conceivable of star']	[0]
['try download', 'net issue', 'be my phone']	[0]
['last month']	[0]
['point i', 'snap map', 'favorite app', 'keep fix stuff', 'open a chat', 'be my favorite app']	[0, 0, 0, 0, 1, 0]
['work and appname']	[0]
[]	[]
['bank account', 'add charge', 'company s i', 'be add charge', 'account from company']	[0]
['first time', 'exceed my attempt']	[0, 0]
['bad update', 'experience of yahoomail', 'delete a mail']	[0, 0, 1]
['quickdeposit portion', 'take picture', 'deposit the check']	[0, 1, 1]
['keep freeze', 'keep change', 'appname mail', 'appname mail return', 'keep change thing', 'lot of issue', 'have a lot']	[0, 0, 1, 0, 0, 0, 0]
['filter show', 'snap filter', 'snap filter show', 'picture click time', 'wrong picture click time']	[0, 1, 0, 0, 0]
['use fingerprint', 'remember login', 'single time', 'app require reinput', 'point in use', 'be no point']	[1, 1, 0, 0, 0, 0]
['everything bring', 'new update', 'update since number']	[0]
[]	[]
['action block', 'be action', 'fall appart', 'be action block', 'be fall appart']	[0, 0, 0, 0, 0]
['queue hesitate', 'send google', 'i try', 'poor useless app', 'send a file']	[0, 1, 0, 0, 1]
['many issue', 'issue of network']	[0]
['number star', 'fb product']	[0]
['friend post', 'like post', 'big company', 'app on google', 'get this app']	[1, 0, 0, 0, 0]
['s20 please', 'work use', 'samsung s20', 'samsung s20 please', 'app because touchscreen', 'use the app']	[0, 0, 0, 0, 1, 0]
['hate hate', 'new appname', 'fomat hate hate', 'get my mail', 'update so i']	[0, 0, 0, 1, 0]
['phone thrice', 'care edit', 'great app', 'same thing oops', 'thing oops something', 'put my email', 'go wrong please', 'restart the phone', 'same thing oops something']	[0, 0, 0, 0, 0, 1, 0, 0, 0]
['mail app', 'bad mail', 'bad mail app']	[0]
['useless piece', 'piece of garbage']	[0]
['app i', 'be use', 'open my app']	[0, 0, 1]
['phone try', 'new phone', 'new phone try', 'use the app']	[0]
['follower interact', 'poor move', 'move by appname', 'view the number']	[0, 0, 0, 1]
['home screen', 'stupid app']	[0]
['open anymore', 'be open anymore', 'get no response']	[1, 1, 0]
['work week', 'stop work', 'stop work week']	[0]
['page try', 'uninstall reinstall', 'mobile page', 'mobile page try', 'appname mobile page']	[0, 0, 0, 0, 1]
['hole message', 'slide someone', 's message', 'open the hole']	[0, 0, 0, 0]
[]	[]
['payment result', 'update information', 'information of payment', 'update information of payment']	[0, 1, 1, 1]
['send anything', 'fail i', 'reset my password', 'login fail i', 'uninstalle an reinstall']	[1, 0, 0, 0, 0]
['work everytime', 'use appname', 'glitch or bug', 'stop work everytime', 'be use appname', 'bug that i', 'experience any glitch']	[0, 0, 0, 0, 0, 0, 0]
['hide option', 'have mess', 'new layout']	[1, 0, 0]
['grant storage', 'work without grant storage']	[0]
['single email', 'wrong and i']	[1, 0]
['apple user', 'only one', 'good quality experience']	[0]
['number year', 'awful i', 'be awful i']	[0]
['crash i', 'check my mail', 'mail as i', 'open any mail', 'be work from home']	[0, 1, 0, 1, 0]
['dark theme', 'have dark theme']	[1, 1]
['late update', 'keep on shut', 'help the mail']	[0, 0, 1]
['ooops something']	[0]
['mine feel', 'do i', 'new feature', 'send my datum', 'be fix i', 'feature of cameos', 'miss the memo']	[0]
['waste of time']	[0]
['sms verification', 'try several time', 'use the app']	[1, 0, 0]
['get block', 'end encryption', 'need end', 'email get block', 'app need end', 'fix this problem']	[0]
['be hope', 'same problem', 'release a patch']	[0, 0, 0]
['give notification']	[1]
['number hr', 'take number', 'take number hr']	[0, 0, 0]
['time i', 'new password', 'change my password', 'couple of month']	[0, 1, 1, 0]
['card number', 'put my ssn']	[0, 0]
['app please']	[0]
['stream i', 'annoying creator', 'couple hour']	[0, 0, 0]
['number week', 'keep say', 'appname work']	[0, 0, 0]
['time pin', 'lock i', 'be lock i', 'have a trouble']	[1, 0, 0, 0]
['message news', 'be number', 'diverse message', 'diverse message news', 'let the people']	[0]
['number day']	[0]
['play store', 'i download', 'play store i', 'application from play']	[0]
['use account', 'have access', 'i log', 'email and password', 'use account key', 'use my password', 'log in use', 'click the number', 'pay for tech support']	[0, 0, 0, 0, 1, 1, 1, 0, 0]
['take forever']	[0]
['appname i', 'block anything', 'app send', 'cancel my account']	[0]
['app appname', 'bad experience', 'be delete account']	[0]
['option of select', 'add an option']	[0]
['re download', 'have issue', 'same phone', 'same phone i', 'be have issue', 'issue with appname', 'have issue with appname']	[0, 0, 1, 0, 0, 0, 0]
['customer service', 'be customer', 'be customer service', 'log in issue']	[0, 0, 0, 1]
['alot click', 'lag alot', 'lag alot click', 'be lag alot', 'click on mail']	[0, 0, 0, 0, 1]
['bug feed', 'fix this bug']	[0]
['er logon', 'kachra mat', 'er logon ko']	[0]
['wl use', 'use till', 'bt wl', 'bt wl use', 'hope fr d', 'nw hope fr d']	[0]
['notification bar', 'delete mail', 'be a option']	[0, 1, 0]
['virus get', 'do this virus']	[0]
['keep pop', 'irritating way', 'set new password', 'change the interface']	[0, 0, 1, 0]
['email account', 'keep uninstalle', 'important email', 'uninstalle and reinstall', 'show me anything', 'miss important email']	[0, 0, 1, 0, 1, 1]
['email sync', 'find option', 'feb email', 'feb email sync', 'sync my email', 'pende no email']	[1, 1, 0, 1, 1, 1]
['error encounter', 'say error encounter']	[0, 0]
['appname please', 'photo or video']	[0, 0]
['appname account', 'ask something', 'i ask something', 'transaction that day', 'have a transaction']	[0, 0, 0, 0, 1]
['reel option', 'give appname', 'first i', 'highlight view please', 'give number star', 'become cheap becouse', 'have give appname', 'option if reel', 'have that reel']	[0, 0, 0, 0, 0, 0, 0, 0, 0]
[]	[]
['world l', 'new account', 'account and i', 'i world l', 'create a account', 'shupid and i', 'do my old account']	[0, 1, 0, 0, 1, 0, 1]
['phone force', 'have i', 'other phone', 'other phone force', 'star rating i', 'review my rating']	[0]
['doggo filter', 'be the doggo']	[0]
['code please', 'have problem', 'update i', 'snap code please']	[0, 0, 0, 0]
['hey appname', 're login', 'memory and snapstreak', 're login i']	[0, 1, 0, 1]
['ik my password']	[0]
['get notification', 'asap definition', 'definition of incompetence']	[1, 0, 0]
['send email']	[1]
['app suck']	[0]
[]	[]
['email arrive', 'open download', 'new email', 'new email arrive']	[0, 0, 0, 0]
['app i', 'follow anyone', 'bad app', 'bad app i', 'help center i', 'anyone on insta', 'solve this problem', 'follow anyone on insta']	[0, 1, 0, 0, 0, 1, 0, 1]
[]	[]
['mail account', 'appname mail', 'phone and i', 'appname mail account', 'mail account i', 'know my password', 'approve the signin', 'appname mail account i']	[0, 0, 0, 1, 0, 0, 1, 0]
['poor people']	[0]
['i try']	[0]
['post doesen', 'recent post', 'recent post doesen', 'post doesen t', 'called great albania', 'standard for hate', 'recent post doesen t']	[0]
[]	[]
[]	[]
['system tsk', 'app need', 'poor system tsk']	[0]
['thing i', 'be ton', 'right answer', 'question but appname', 'only thing i', 'restore my account', 'have make account', 'ton of app', 'disgusted this time', 'be ton of app']	[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]
['stop work']	[0]
['bank yheir', 'use wells', 'update number']	[0]
['number hour', 'tu figure', 'sync mail', 'waste more time', 'mail for number']	[0]
['ing play', 'first version']	[0]
['premium version', 'monthly fee', 'place in vietnam']	[0]
['hang a lot']	[0]
['email app', 'send attachment', 'update restrict', 'word and excel', 'update factory default', 'attachment of word', 'send attachment of word']	[0, 1, 0, 0, 0, 0, 1]
['email app', 'continue button', 'effecient email', 'effecient email app', 'email app i', 'tap continue button', 'effecient email app i']	[0, 0, 0, 0, 0, 0, 0]
['request error']	[0]
['option look', 'sellect all option']	[0]
['last updat']	[0]
['save message', 'be save please']	[1, 0]
['galaxy s8', 'good i', 'have a galaxy']	[0]
['open email', 'unresponsive struggle', 'poor and unresponsive']	[1, 0, 0]
['update i', 'new update', 'new update i', 'see my message', 'open the message']	[0, 0, 0, 1, 1]
['appname app', 'open appname', 'mobile flare', 'open appname app']	[0, 0, 0, 1]
['open hyperlink', 'hyperlink and link', 'get any support']	[1, 1, 0]
['outlook mail']	[1]
['nigeria waste', 'waste of datum']	[0]
['brokerage account', 'keep try', 'awful i', 'check my order', 'keep try i', 'be awful i', 'account with jp', 'have a brokerage']	[0, 0, 0, 0, 0, 0, 0, 0]
['number factor', 'receive i', 'important bit', 'email and split', 'number factor authorisation', 'read my email', 'email without scroll', 'send a message']	[0, 0, 0, 0, 0, 0, 0, 0]
['notification i', 'receive work', 'long get', 'email notification i', 'receive work email', 'try every fix']	[0, 0, 0, 0, 0, 0]
['reason rytt', 'be capture', 'danish account', 'i d nothing', 'take his account']	[0]
['app appname', 'keep lock', 'i log', 'tgis app appname']	[0, 0, 0, 0]
['report people', 'harmless joke']	[0]
['password i', 'i attempt', 'password number time', 'reset my password']	[0, 0, 0, 0]
['samsung galaxy', 'keep drop', 'use appname', 'appname mail account', 'keep drop service', 'awful on samsung']	[0]
['june number', 'used app', 'june number i', 'try everything nothing', 'app for year', 'used app for year']	[0, 0, 0, 0, 0, 0]
['hav report', 'i hav', 'i hav report', 'time use appname', 'follow i hav', 'report morethan number']	[0, 0, 0, 0, 0, 0]
['get nothing', 'great try']	[0]
[]	[]
['app freeze', 'login app', 'few day', 'app start work', 'app freeze i', 'login app freeze', 'be all work', 'app start work please']	[0, 1, 0, 0, 0, 0, 0, 0]
['app cause', 'important email', 'app s outbox', 'recheck my send', 'time with status', 'send this time']	[0, 0, 0, 0, 0, 0]
['app use', 'actual camera', 'top quality camera', 'phone s camera', 'make top quality', 'top quality camera look']	[0, 0, 0, 0, 0, 0]
['mail get', 'attach file', 'many year', 'third party app', 'mail get stick', 'use my stock', 'install third party']	[0, 0, 0, 0, 0, 0, 0]
['chronological order', 'keep chronological order']	[1, 1]
['account finger', 'w fingerprint', 'other account finger', 'account finger print', 'login w fingerprint', 'other account finger print']	[0, 0, 0, 0, 1, 0]
['see my banking', 'get the app']	[1, 0]
['appname help', 'answer i', 'happy birthday', 'reason or violation', 'appname help crue', 'collect my fanbase', 'do guy i', 'be lose thank', 'term of use', 'contact the appname']	[0]
['send notification', 'stop send', 'new email', 'stop send notification', 'work in addition', 'have work in addition']	[1, 0, 0, 1, 0, 0]
['display sorry', 'keep display', 'bad app', 'finger print i', 'use my finger', 'keep display sorry']	[0, 0, 0, 0, 1, 0]
['problem please', 'frustrating update', 'post and story', 'same problem occur', 'restart my phone', 'reinstall the app']	[0, 0, 1, 0, 0, 0]
['keep crash', 'take a picture']	[0, 1]
['email i', 'send email', 'email but i', 'open my email']	[0, 1, 0, 1]
['gratification machine', 'instant gratification', 'instant gratification machine']	[0]
['work use', 'stop work', 'stop work use', 'work use fingerprint', 'have stop work', 'load the home', 'stop work use fingerprint']	[0, 0, 0, 0, 0, 0, 0]
['illegal version']	[0]
['bank i', 'rural part', 'appname bank i', 'bank i work', 'deposit my check', 'part of georgia', 'appname bank i work']	[0]
['camera screen', 'miss view', 'watch a snap']	[1, 0, 1]
['post anything', 'profile picture', 'anything and i', 'fix this issue']	[1, 1, 0, 0]
['app appname', 'reliable app', 'reliable app appname', 'improve their service']	[0]
['take minute', 'few month', 'app for year', 'have the app']	[0, 0, 0, 0]
['bin folder', 'last update']	[0, 0]
['number time', 'try restart', 'wrong number', 'reset my password', 'be wrong number']	[0, 0, 0, 1, 0]
['number day', 'daily life', 'daily life please', 'email for number', 'receive an email']	[0, 0, 0, 0, 1]
['update download', 'leave caption', 'new update', 'new update download', 'freeze on report']	[0, 1, 0, 0, 0]
['person please', 'good app', 'retarded person please', 'type of people', 'prefer this app']	[0]
['button of check']	[0]
['incoming email', 'have miss attachment']	[1, 0]
['keep crash', 'app keep', 'app keep crash']	[0]
['update app']	[0]
['keep switch', 'primary email', 'load email', 'email keep switch']	[0, 1, 1, 0]
['bad bank']	[0]
['internet signal', 'g network', 'mobile internet', 'mobile internet signal']	[0]
['go paperless', 'single time', 'view my investment']	[0, 0, 1]
['number review', 'keep crash', 'more time', 'give number review', 'resolve this asap']	[0]
['dark mode', 'mode on appname']	[1, 0]
['bug fix', 'last time', 'fix and improvement', 'change my review', 'change the layout']	[0]
['anything work', 'do anything', 'last month', 'note number number', 'number number g', 'do anything work', 'galaxy note number', 'note number number g']	[0]
['update i', 'proper transaction', 'prompt message transaction']	[0, 0, 0]
['real appname', 'appname mobile app']	[0, 0]
['have access', 'great i', 'use and i']	[0, 0, 0]
['appname mail', 'open appname mail']	[0, 0]
['account i', 'create an account']	[0, 1]
['search something', 'update try', 'fix this problem', 'white and stop']	[1, 0, 0, 0]
['exit and reenter', 'make you exit', 'make the message']	[0, 0, 0]
['story i', 'have music', 'music in story', 'have a music', 'have music in story']	[0, 1, 1, 1, 1]
['openne i', 'welcome screen', 'intalle and openne', 'next nor skip', 'intalle and openne i']	[0, 0, 0, 1, 0]
['i d', 'irritatating please', 'd and password', 'forget my i']	[0, 0, 0, 0]
['reward point', 'keep uninstalle', 'claim reward point']	[1, 0, 1]
['banking app', 'dont use', 'mobile banking', 'mobile banking app', 'enjoy app crashing']	[0, 0, 0, 0, 0]
['number time', 'app number', 'app number time']	[0]
['update screen']	[0]
['samsung s10', 'late update', 'login via fingerprint']	[0, 0, 1]
['password guideline', 'new password', 'switch bank fix', 'reset my password', 'consider switch bank', 'password that i']	[0, 1, 0, 1, 0, 0]
['enrollment bc', 'primary section', 'miss the enrollment']	[0, 0, 0]
['reset password', 'transfer fund', 'wrong password', 'click reset password', 'reject my fingerprint', 'prompt wrong password']	[1, 1, 1, 1, 1, 1]
['everything number', 'keep crash', 'time or patience', 'everything number time', 'restart everything number', 'have the time']	[0]
['galaxy s9', 'keep stop', 'samsung galaxy', 'samsung galaxy s9', 'say appname mail', 'lot of people', 'be a message']	[0, 0, 0, 0, 0, 0, 0]
['know ton', 'update app', 'ton of prople', 'do this halfa', 'know ton of prople']	[0]
['banking app', 'work developer', 'negative experience']	[0, 0, 0]
['plain suck']	[0]
['appname team', 'android i', 'appname team favor', 'knock the quality']	[0]
['break app', 'update break', 'password or fingerprint', 'update break app', 'need a fix']	[0, 0, 1, 0, 0]
['number star', 'keep freeze', 'notification of message', 'get notification of message']	[0, 0, 1, 1]
['work i']	[0]
['know power', 'power of indians', 'know power of indians']	[0]
['setting menu', 'dark theme', 'menu and everything']	[0, 1, 0]
['censorship ruin', 'censorship ruin appname']	[1, 1]
['reinstall the app']	[0]
['keep close', 'close after i', 'restart the app', 'keep close after i']	[0]
['withdrawal alert', 'enable withdrawal', 'new account', 'alert and number', 'important security feature', 'number time pin', 'enable withdrawal alert', 'add new account', 'be remove appname', 'link your mobile number', 'alert and number time']	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
['suck i', 'last number', 'delete it nothing', 'have suck i', 'look at mail']	[0]
['number star', 'app number', 'app number star', 'number star i', 'write an email', 'app number star i']	[0, 0, 0, 0, 1, 0]
['back i', 'be way', 'update back', 'update back i']	[0, 0, 0, 0]
['phone hang', 'make my phone']	[0, 0]
['follow people', 'grow my business']	[1, 0]
['user i', 'android user', 'android user i', 'fix your app', 'kinda sad number', 'difference in appname']	[0, 0, 0, 0, 0, 0]
['number number', 'november number', 'november number number', 'number number wrost', 'november number number wrost']	[0]
['account i', 'say account', 'keep say account']	[0]
['app i', 'important email', 'email and nothing', 'fix your app', 'buggy and i', 'email and nothing i']	[0, 1, 0, 0, 0, 0]
['unusable stick', 'page and nothing']	[0, 0]
['verification code', 'send a verification']	[0, 1]
['gallery check', 'new picture', 'add new photo', 'picture in gallery']	[0, 1, 1, 1]
['work fine', 'have work', 'multiple time', 'screen lag everything', 'have work fine', 'blame on get', 'app the app', 'be that flash banner']	[0, 0, 0, 0, 0, 0, 0, 0]
['time privacy', 'be lot', 'good everytime', 'many time privacy', 'have write information', 'lot of bug', 'be no mention', 'be lot of bug']	[0, 0, 0, 0, 0, 0, 0, 0]
['funny thi']	[0]
['email i', 'have use', 'new update', 'number year s', 'show my email', 'open the app', 'black and freeze']	[0, 0, 0, 0, 1, 0, 0]
['click the icon']	[1]
['only number', 'take my phone', 'be only number', 'download this app']	[0]
['uninstalle and instal']	[0]
['send email']	[1]
['money online', 'transfer money', 'important transaction', 'transfer money online']	[1, 0, 1, 1]
['app i', 'lock i', 'otp and atm', 'be lock i', 'update this app']	[0, 0, 0, 0, 0]
['cold caller', 'sell my number']	[0]
['phone choice', 'get duplicate', 'lose email', 'many time i', 'phone choice i', 'update my phone', 'i get duplicate', 'choose my other email']	[0, 0, 1, 0, 0, 0, 0, 1]
['fix your system']	[0]
['phone performance', 'allow spam', 'big drain', 'drain on phone', 'help the sammer']	[0]
[]	[]
['moto g4', 'use moto', 'use moto g4', 'be use moto', 'have any buck']	[0]
['app i', 'same problem', 'same problem apply', 'choice i uninstall', 'open the app']	[0, 0, 0, 0, 0]
['ur game', 'follow ur game', 'game of racism']	[0]
['app freeze']	[0]
['transaction history', 'show the history']	[1, 1]
['need appname', 'whole post', 'group of pic', 'need this edit']	[0, 0, 0, 0]
['app i', 'come age', 'new mail', 'have come age', 'open the app']	[0, 0, 0, 0, 0]
['story sir', 'get option', 'story sir iam', 'song in story', 'set a song', 'get option of set']	[1, 0, 0, 1, 1, 1]
['get access']	[0]
['mail i', 'appname website', 'great trouble', 'new mail i', 'get new mail', 'website on chrome', 'appname website on chrome', 'read my new mail']	[0, 0, 0, 0, 1, 0, 0, 1]
['see my eye']	[1]
['enrol account', 'enrolled biller', 'other enrol account', 'account for fund']	[0, 1, 0, 0]
['bunk service', 'basic feature', 'information and function', 'basic feature work', 'string attach policy', 'use your bunk']	[0]
